Probability_of_Default,Internal_Score,Prediction,Actual_Status,Rating
0.08509468426567951,582.0910686740871,Not Default,Not Default,Good
0.41579441455004873,523.3735535658824,Not Default,Not Default,Fair
0.6997842163788178,489.1432321539953,Default,Default,Fair
0.7035640021671254,488.62221776882694,Default,Not Default,Fair
0.04335810174706897,602.833547660457,Not Default,Not Default,Good
0.17446691081381613,558.4088901049905,Not Default,Not Default,Good
0.6215911296560772,499.2410379310975,Default,Not Default,Fair
0.25847566503156955,543.9707496825779,Not Default,Not Default,Fair
0.22389838168915754,549.4294673507369,Not Default,Not Default,Fair
0.40076273135869517,525.1690181103133,Not Default,Not Default,Fair
0.45176139090113343,519.1462971758716,Not Default,Not Default,Fair
0.3169476391102113,535.716471184126,Not Default,Not Default,Fair
0.5835538540257529,503.82672086232037,Default,Not Default,Fair
0.4696310832620819,517.0708046516372,Not Default,Default,Fair
0.2636205167869936,543.2011736222873,Not Default,Not Default,Fair
0.7273747344519789,485.24584721882286,Default,Default,Fair
0.36781953240354104,529.1882054545039,Not Default,Not Default,Fair
0.6963871027630752,489.60830994999,Default,Default,Fair
0.27684886495532973,541.265409859611,Not Default,Not Default,Fair
0.2120802958918526,551.4301986184871,Not Default,Not Default,Good
0.5769773940947815,504.6058374267948,Default,Not Default,Fair
0.7478661566355578,482.18963175286075,Default,Not Default,Fair
0.8234545488468229,469.12845065634815,Default,Not Default,Fair
0.32860163451515423,534.1780254685405,Not Default,Not Default,Fair
0.056555193362545116,594.7655721881582,Not Default,Not Default,Good
0.20969019881059123,551.8446155136245,Not Default,Not Default,Good
0.4395377835043212,520.5740366953796,Not Default,Not Default,Fair
0.40141604662774594,525.0905443908521,Not Default,Not Default,Fair
0.2914288200879777,539.1968227254613,Not Default,Not Default,Fair
0.48375285647710525,515.4372723771916,Not Default,Not Default,Fair
0.2148039304174932,550.9620892948722,Not Default,Not Default,Good
0.41550445543038955,523.4079997134963,Not Default,Not Default,Fair
0.13982681223244195,565.9811607732315,Not Default,Not Default,Good
0.7064391108189004,488.2233291941795,Default,Not Default,Fair
0.12450842556492286,569.8384365184057,Not Default,Not Default,Good
0.14336722001843688,565.1406718154353,Not Default,Not Default,Good
0.6170091546892994,499.8017983524376,Default,Not Default,Fair
0.11418365373257985,572.6744678503424,Not Default,Not Default,Good
0.2043312905144683,552.7865923981645,Not Default,Default,Good
0.17331155331026804,558.6409559804275,Not Default,Not Default,Good
0.12520597806281938,569.6542364006855,Not Default,Not Default,Good
0.16266383295735196,560.8397066254954,Not Default,Not Default,Good
0.3498062004932652,531.4477168226225,Not Default,Not Default,Fair
0.3446037611418796,532.1100170197301,Not Default,Not Default,Fair
0.1008074155054407,576.7020054808312,Not Default,Not Default,Good
0.5813873023881849,504.0837682996961,Default,Not Default,Fair
0.14276024746176624,565.2835270217846,Not Default,Not Default,Good
0.7623668690283021,479.92644945767626,Default,Not Default,Fair
0.22155088774508508,549.820730597896,Not Default,Not Default,Fair
0.6741381310019141,492.5857643752918,Default,Not Default,Fair
0.3142779730262923,536.073092200754,Not Default,Not Default,Fair
0.08096019299359838,583.6582924434017,Not Default,Not Default,Good
0.10670304343091626,574.8722085184413,Not Default,Not Default,Good
0.5802137165515641,504.222850606778,Default,Not Default,Fair
0.7406827567234786,483.27868590142475,Default,Not Default,Fair
0.24026435007421962,546.7789364977516,Not Default,Not Default,Fair
0.23014086151392857,548.4029849519056,Not Default,Not Default,Fair
0.4822668816753321,515.6089754406981,Not Default,Not Default,Fair
0.6480227064911689,495.9501980280601,Default,Not Default,Fair
0.4307312519363964,521.6078760499254,Not Default,Not Default,Fair
0.2328282281515274,547.9671112161129,Not Default,Not Default,Fair
0.38357546522211033,527.2497149245102,Not Default,Not Default,Fair
0.6559040038935667,494.94796656525506,Default,Not Default,Fair
0.4772813799477987,516.1853280472872,Not Default,Not Default,Fair
0.4975756196486884,513.8412516159218,Not Default,Not Default,Fair
0.5231132813842482,510.89190219687845,Default,Not Default,Fair
0.20367162847985337,552.9038067485225,Not Default,Not Default,Good
0.44048134131291794,520.4635447906578,Not Default,Not Default,Fair
0.5785918415779657,504.41488338515154,Default,Not Default,Fair
0.6288993534126468,498.34106535024705,Default,Not Default,Fair
0.5213738484052206,511.0930582168142,Default,Not Default,Fair
0.7359485181238192,483.9857258844993,Default,Not Default,Fair
0.45026217358030574,519.321007494433,Not Default,Not Default,Fair
0.6962774873832506,489.6232675145624,Default,Default,Fair
0.7842006724337518,476.3307879111027,Default,Default,Fair
0.8619250299473967,460.71922660286606,Default,Not Default,Fair
0.21346821926940251,551.1911133096363,Not Default,Not Default,Good
0.051320042367240484,597.7279821364862,Not Default,Not Default,Good
0.2837702442699887,540.275420865185,Not Default,Not Default,Fair
0.7318872528870177,484.58580597312124,Default,Not Default,Fair
0.4476328169581444,519.6276741442913,Not Default,Not Default,Fair
0.4739874559488982,516.5664046166677,Not Default,Not Default,Fair
0.4175225645024803,523.1683979844034,Not Default,Not Default,Fair
0.44066085611402855,520.4425290888082,Not Default,Not Default,Fair
0.16453905717799575,560.4442841633745,Not Default,Not Default,Good
0.7433049330012511,482.88346587794905,Default,Not Default,Fair
0.22007028897876962,550.0690326319752,Not Default,Not Default,Good
0.5160925888205439,511.7034605272445,Default,Not Default,Fair
0.9459175180904434,430.9918156223639,Default,Not Default,Poor
0.754316011952594,481.1941338133665,Default,Not Default,Fair
0.6418873375737179,496.7233067037896,Default,Not Default,Fair
0.2742681923774943,541.6384217764116,Not Default,Not Default,Fair
0.06786428659886762,589.1577491648898,Not Default,Not Default,Good
0.30148959684540544,537.8049057178407,Not Default,Not Default,Fair
0.3924866610552358,526.1668873420268,Not Default,Not Default,Fair
0.4187856230483868,523.0186075970886,Not Default,Not Default,Fair
0.6927299257216449,490.10572344828483,Default,Default,Fair
0.3764402338327352,528.1235783646217,Not Default,Not Default,Fair
0.5241257083896642,510.7747909465594,Default,Not Default,Fair
0.6403580538771878,496.9150878647206,Default,Not Default,Fair
0.661355213448742,494.24838680491064,Default,Not Default,Fair
0.5737267073249739,504.98973792223865,Default,Not Default,Fair
0.4575544229233501,518.4721390775322,Not Default,Not Default,Fair
0.05443951035807409,595.9303132526562,Not Default,Not Default,Good
0.6859220328022022,491.0230009534623,Default,Not Default,Fair
0.5925439464826374,502.75588426594425,Default,Not Default,Fair
0.062401020617926684,591.7480274725506,Not Default,Not Default,Good
0.13936227092452605,566.092759085204,Not Default,Not Default,Good
0.7768817112002148,477.56371461560184,Default,Not Default,Fair
0.47020697722950294,517.0040960454223,Not Default,Not Default,Fair
0.3049279512707036,537.3353206823609,Not Default,Not Default,Fair
0.41839082522153165,523.0654143467056,Not Default,Not Default,Fair
0.32106434465454375,535.1696860051899,Not Default,Not Default,Fair
0.32129507363519016,535.1391505934746,Not Default,Not Default,Fair
0.40534398212460043,524.6196111049856,Not Default,Not Default,Fair
0.5732245926757349,505.04896886636436,Default,Not Default,Fair
0.4537370614598465,518.9162189328002,Not Default,Not Default,Fair
0.2232526366405914,549.5368026088531,Not Default,Not Default,Fair
0.5680763223483606,505.65527077797776,Default,Not Default,Fair
0.2540106716026591,544.6467557634767,Not Default,Not Default,Fair
0.1310134761627817,568.1538098570558,Not Default,Not Default,Good
0.5162332104751327,511.6872136167118,Default,Default,Fair
0.12884321492785034,568.7077545861637,Not Default,Not Default,Good
0.09899505103575006,577.283572532869,Not Default,Not Default,Good
0.6281527298968969,498.4333341050793,Default,Not Default,Fair
0.19236414931228923,554.9587381446456,Not Default,Not Default,Good
0.24177869355405887,546.5400757649535,Not Default,Not Default,Fair
0.5684549975479498,505.61073557725484,Default,Not Default,Fair
0.6066479923507235,501.06066434160715,Default,Not Default,Fair
0.7745702959176123,477.9470671133031,Default,Default,Fair
0.4843217451843971,515.3715467471226,Not Default,Not Default,Fair
0.6506271747529887,495.6201644400942,Default,Not Default,Fair
0.26797058186778583,542.5579780784069,Not Default,Not Default,Fair
0.1287877818093662,568.7220072352632,Not Default,Not Default,Good
0.8406923945985367,465.5661805341135,Default,Default,Fair
0.47939157549865,515.9413201301945,Not Default,Not Default,Fair
0.3146719343367072,536.0203632946067,Not Default,Not Default,Fair
0.4109460368862816,523.9504550089179,Not Default,Not Default,Fair
0.3024407943963622,537.6746965502688,Not Default,Not Default,Fair
0.34317564722874266,532.292646896853,Not Default,Not Default,Fair
0.595633569880153,502.3862014112249,Default,Not Default,Fair
0.1394923182574548,566.0614860060787,Not Default,Not Default,Good
0.3228442687879229,534.9344229916342,Not Default,Not Default,Fair
0.7213143409674205,486.12165124086863,Default,Not Default,Fair
0.7458906748429496,482.4911406884893,Default,Not Default,Fair
0.11595047322383269,572.1738078510264,Not Default,Not Default,Good
0.33530182672023706,533.3062190253663,Not Default,Not Default,Fair
0.04837845265568876,599.5204662415404,Not Default,Not Default,Good
0.3303332854416601,533.9518563799295,Not Default,Not Default,Fair
0.5649010826934024,506.0283413252024,Default,Not Default,Fair
0.25805718315724296,544.0337823044583,Not Default,Not Default,Fair
0.043928747906330126,602.4390552253985,Not Default,Not Default,Good
0.5721235266673881,505.1787917694421,Default,Not Default,Fair
0.5816010737695774,504.058422427896,Default,Not Default,Fair
0.4433629764732353,520.1264094681826,Not Default,Not Default,Fair
0.11129423094190936,573.5079789532955,Not Default,Not Default,Good
0.1502767852355025,563.5488545329769,Not Default,Not Default,Good
0.4616427792352418,517.9971751684175,Not Default,Not Default,Fair
0.82495086173051,468.8304735429226,Default,Not Default,Fair
0.6942558253279989,489.89859078285303,Default,Not Default,Fair
0.23692687706226956,547.3090270028678,Not Default,Not Default,Fair
0.6197453945277545,499.46723962180977,Default,Default,Fair
0.7742182549408071,478.00520852503877,Default,Default,Fair
0.6811053467976022,491.6654771219703,Default,Default,Fair
0.6346137769683262,497.6323060318504,Default,Not Default,Fair
0.2690791391863449,542.3951313299465,Not Default,Not Default,Fair
0.30458934831209244,537.3814315911479,Not Default,Not Default,Fair
0.7046573742499357,488.47079099328687,Default,Not Default,Fair
0.5424067055603837,508.6552560422583,Default,Not Default,Fair
0.4327047137690083,521.3757788870838,Not Default,Not Default,Fair
0.48800540625155125,514.9460670257614,Not Default,Not Default,Fair
0.5612969329059956,506.45105043557055,Default,Not Default,Fair
0.6953456316824381,489.75030126247833,Default,Not Default,Fair
0.5564041506372177,507.023691791994,Default,Not Default,Fair
0.318847519033165,535.463660835564,Not Default,Not Default,Fair
0.4667307522186021,517.4069102322209,Not Default,Not Default,Fair
0.6635900699015156,493.9599979784633,Default,Default,Fair
0.5426493893597137,508.62704243211357,Default,Not Default,Fair
0.4532807446651842,518.9693443203001,Not Default,Not Default,Fair
0.5894893593788034,503.12051501881285,Default,Not Default,Fair
0.8114024505822326,471.4593035106555,Default,Not Default,Fair
0.20377938320320474,552.8846406970841,Not Default,Not Default,Good
0.5302400290037332,510.0670020549151,Default,Not Default,Fair
0.1384032006540379,566.3241497834686,Not Default,Not Default,Good
0.7876426583183028,475.7404928594868,Default,Not Default,Fair
0.19731141073827008,554.0487580577205,Not Default,Not Default,Good
0.14975330796304218,563.6673104292507,Not Default,Not Default,Good
0.30339235312351615,537.5446698301857,Not Default,Not Default,Fair
0.74313616323636,482.90898238457197,Default,Not Default,Fair
0.2207698728994944,549.9515610430556,Not Default,Not Default,Fair
0.5461736129348249,508.2170556898108,Default,Not Default,Fair
0.7422480818518106,483.04307218210283,Default,Not Default,Fair
0.25628412838559467,544.3015866090433,Not Default,Not Default,Fair
0.17595758485612664,558.111255968296,Not Default,Not Default,Good
0.28239562232928633,540.4708574429901,Not Default,Not Default,Fair
0.7540888930031063,481.2294840596493,Default,Not Default,Fair
0.16595492863704153,560.1481155447159,Not Default,Not Default,Good
0.36224442050613687,529.8822410373641,Not Default,Not Default,Fair
0.3028024202543205,537.6252545958625,Not Default,Not Default,Fair
0.06856553705958682,588.8394128523233,Not Default,Not Default,Good
0.5001645895271574,513.5424419019977,Default,Not Default,Fair
0.3007605559994054,537.9048620185622,Not Default,Not Default,Fair
0.404911980956785,524.6713329140032,Not Default,Not Default,Fair
0.5316386711813942,509.904956348208,Default,Not Default,Fair
0.3360241099579969,533.2127602030818,Not Default,Not Default,Fair
0.373706609309678,528.460089601936,Not Default,Not Default,Fair
0.3614720532481976,529.9787511635093,Not Default,Not Default,Fair
0.6462896056572239,496.16919463750884,Default,Not Default,Fair
0.2530808822123714,544.7885080058325,Not Default,Not Default,Fair
0.06708685498972539,589.5142531805412,Not Default,Not Default,Good
0.8680744863442947,459.1995333076667,Default,Default,Fair
0.09300110493656337,579.2770587276267,Not Default,Not Default,Good
0.12853544526945437,568.7869527194971,Not Default,Not Default,Good
0.6965650007295996,489.5840284016186,Default,Not Default,Fair
0.4705701301305319,516.9620350095787,Not Default,Not Default,Fair
0.14192448487110673,565.4810603581573,Not Default,Not Default,Good
0.1501290325475407,563.5822545256361,Not Default,Not Default,Good
0.31657122890173606,535.7666548940504,Not Default,Not Default,Fair
0.4083714542278652,524.2576309061948,Not Default,Not Default,Fair
0.8909820038176279,452.9448384172506,Default,Not Default,Fair
0.7203357692886417,486.2619620740035,Default,Not Default,Fair
0.7463278063865283,482.42455706115015,Default,Not Default,Fair
0.23648834357886592,547.3790602458859,Not Default,Not Default,Fair
0.08912018759600723,580.6301687639234,Not Default,Not Default,Good
0.17280174956774363,558.7437442989502,Not Default,Not Default,Good
0.6725461174934572,492.79460885955103,Default,Not Default,Fair
0.9177837325787871,443.9482690056992,Default,Not Default,Poor
